TITLE="BOUNDARY-LAYER"
VARIABLES = x,y,z , Eta , rho , T, u, v
ZONE T="T",I= 1,J=12,K=1
 0.10000E+01 0.23804E-03 0.10000E+01 0.26400E+01 0.12851E+01 0.27404E+03 0.10764E+03
 0.10000E+01 0.23982E-03 0.10000E+01 0.26600E+01 0.12852E+01 0.27401E+03 0.10792E+03
 0.10000E+01 0.24161E-03 0.10000E+01 0.26800E+01 0.12854E+01 0.27398E+03 0.10818E+03
 0.10000E+01 0.24340E-03 0.10000E+01 0.27000E+01 0.12855E+01 0.27395E+03 0.10844E+03
 0.10000E+01 0.24518E-03 0.10000E+01 0.27200E+01 0.12856E+01 0.27392E+03 0.10869E+03
 0.10000E+01 0.24697E-03 0.10000E+01 0.27400E+01 0.12858E+01 0.27390E+03 0.10893E+03
 0.10000E+01 0.24875E-03 0.10000E+01 0.27600E+01 0.12859E+01 0.27387E+03 0.10916E+03
 0.10000E+01 0.25054E-03 0.10000E+01 0.27800E+01 0.12860E+01 0.27385E+03 0.10939E+03
 0.10000E+01 0.25232E-03 0.10000E+01 0.28000E+01 0.12861E+01 0.27382E+03 0.10961E+03
 0.10000E+01 0.25411E-03 0.10000E+01 0.28200E+01 0.12862E+01 0.27380E+03 0.10982E+03
 0.10000E+01 0.25589E-03 0.10000E+01 0.28400E+01 0.12864E+01 0.27377E+03 0.11003E+03
 0.10000E+01 0.25768E-03 0.10000E+01 0.28600E+01 0.12865E+01 0.27375E+03 0.11023E+03
 0.10000E+01 0.25946E-03 0.10000E+01 0.28800E+01 0.12866E+01 0.27373E+03 0.11042E+03
 0.10000E+01 0.26124E-03 0.10000E+01 0.29000E+01 0.12867E+01 0.27370E+03 0.11061E+03
 0.10000E+01 0.26303E-03 0.10000E+01 0.29200E+01 0.12868E+01 0.27368E+03 0.11079E+03
 0.10000E+01 0.26481E-03 0.10000E+01 0.29400E+01 0.12869E+01 0.27366E+03 0.11096E+03
 0.10000E+01 0.26660E-03 0.10000E+01 0.29600E+01 0.12870E+01 0.27364E+03 0.11113E+03
 0.10000E+01 0.26838E-03 0.10000E+01 0.29800E+01 0.12871E+01 0.27362E+03 0.11129E+03
 0.10000E+01 0.27016E-03 0.10000E+01 0.30000E+01 0.12872E+01 0.27360E+03 0.11145E+03
 0.10000E+01 0.27195E-03 0.10000E+01 0.30200E+01 0.12873E+01 0.27358E+03 0.11160E+03
 0.10000E+01 0.27373E-03 0.10000E+01 0.30400E+01 0.12874E+01 0.27356E+03 0.11175E+03
 0.10000E+01 0.27551E-03 0.10000E+01 0.30600E+01 0.12875E+01 0.27354E+03 0.11189E+03
 0.10000E+01 0.27730E-03 0.10000E+01 0.30800E+01 0.12875E+01 0.27352E+03 0.11202E+03
 0.10000E+01 0.27908E-03 0.10000E+01 0.31000E+01 0.12876E+01 0.27350E+03 0.11215E+03
 0.10000E+01 0.28086E-03 0.10000E+01 0.31200E+01 0.12877E+01 0.27349E+03 0.11228E+03
 0.10000E+01 0.28264E-03 0.10000E+01 0.31400E+01 0.12878E+01 0.27347E+03 0.11240E+03
